,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Free Cash Flow,816000000.0,2992000000.0,1835000000.0,1105000000.0,361000000.0,,
Repurchase Of Capital Stock,-3000000000.0,-37000000.0,-963000000.0,0.0,-2000000000.0,,
Repayment Of Debt,-1412000000.0,-1285000000.0,-597000000.0,-787000000.0,-838000000.0,,
Issuance Of Debt,5627000000.0,4919000000.0,1095000000.0,0.0,2840000000.0,,
Capital Expenditure,-376000000.0,-465000000.0,-404000000.0,-294000000.0,-362000000.0,,
End Cash Position,3280000000.0,9879000000.0,2011000000.0,4603000000.0,4172000000.0,,
Beginning Cash Position,9879000000.0,2011000000.0,4603000000.0,4172000000.0,4040000000.0,,
Effect Of Exchange Rate Changes,78000000.0,-6000000.0,-75000000.0,311000000.0,37000000.0,,
Changes In Cash,-6677000000.0,7874000000.0,-2517000000.0,120000000.0,95000000.0,,
Financing Cash Flow,1093000000.0,3526000000.0,-632000000.0,-991000000.0,-102000000.0,,
Cash Flow From Continuing Financing Activities,1092000000.0,3526000000.0,-632000000.0,-991000000.0,-102000000.0,,
Net Other Financing Charges,40000000.0,91000000.0,-4000000.0,-42000000.0,45000000.0,,
Cash Dividends Paid,-162000000.0,-162000000.0,-163000000.0,-162000000.0,-149000000.0,,
Net Common Stock Issuance,-3000000000.0,-37000000.0,-963000000.0,0.0,-2000000000.0,,
Common Stock Payments,-3000000000.0,-37000000.0,-963000000.0,0.0,-2000000000.0,,
Net Issuance Payments Of Debt,4215000000.0,3634000000.0,498000000.0,-787000000.0,2002000000.0,,
Net Short Term Debt Issuance,389000000.0,-498000000.0,,,0.0,0.0,0.0
Short Term Debt Payments,,-498000000.0,,,,0.0,0.0
Short Term Debt Issuance,389000000.0,0.0,,,0.0,0.0,0.0
Net Long Term Debt Issuance,3826000000.0,4132000000.0,0.0,-787000000.0,2002000000.0,,
Long Term Debt Payments,-1412000000.0,-787000000.0,0.0,-787000000.0,-838000000.0,,
Long Term Debt Issuance,5238000000.0,4919000000.0,0.0,0.0,2840000000.0,,
Investing Cash Flow,-8961000000.0,891000000.0,-4123000000.0,-288000000.0,-527000000.0,,
Cash Flow From Continuing Investing Activities,-8962000000.0,892000000.0,-4125000000.0,-288000000.0,-526000000.0,,
Net Other Investing Changes,-54000000.0,0.0,16000000.0,7000000.0,-2000000.0,,
Net Investment Purchase And Sale,332000000.0,1329000000.0,298000000.0,-2000000.0,-175000000.0,,
Sale Of Investment,346000000.0,1361000000.0,338000000.0,45000000.0,89000000.0,,
Purchase Of Investment,-14000000.0,-32000000.0,-40000000.0,-47000000.0,-264000000.0,,
Net Business Purchase And Sale,-8872000000.0,0.0,,,0.0,0.0,-3132000000.0
Purchase Of Business,-8872000000.0,0.0,,,0.0,0.0,-3132000000.0
Net PPE Purchase And Sale,-367000000.0,-438000000.0,-400000000.0,-293000000.0,-350000000.0,,
Sale Of PPE,9000000.0,27000000.0,4000000.0,1000000.0,12000000.0,,
Purchase Of PPE,-376000000.0,-465000000.0,-404000000.0,-294000000.0,-362000000.0,,
Operating Cash Flow,1192000000.0,3457000000.0,2239000000.0,1399000000.0,723000000.0,,
Cash Flow From Continuing Operating Activities,1193000000.0,3458000000.0,2238000000.0,1401000000.0,722000000.0,,
Change In Working Capital,-1112000000.0,489000000.0,-104000000.0,-726000000.0,-1425000000.0,,
Other Non Cash Items,87000000.0,97000000.0,118000000.0,61000000.0,136000000.0,,
Stock Based Compensation,83000000.0,84000000.0,70000000.0,81000000.0,75000000.0,,
Deferred Tax,-258000000.0,89000000.0,-127000000.0,-322000000.0,-279000000.0,,
Deferred Income Tax,-258000000.0,89000000.0,-127000000.0,-322000000.0,-279000000.0,,
Depreciation Amortization Depletion,736000000.0,728000000.0,661000000.0,686000000.0,705000000.0,,
Depreciation And Amortization,736000000.0,728000000.0,661000000.0,686000000.0,705000000.0,,
Amortization Cash Flow,430000000.0,436000000.0,435000000.0,430000000.0,429000000.0,,
Amortization Of Intangibles,430000000.0,436000000.0,435000000.0,430000000.0,429000000.0,,
Depreciation,306000000.0,292000000.0,226000000.0,256000000.0,276000000.0,,
Net Income From Continuing Operations,1656000000.0,1970000000.0,1621000000.0,1619000000.0,1511000000.0,,
