,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Free Cash Flow,519000000.0,1772000000.0,87000000.0,-55000000.0,495000000.0,
Repurchase Of Capital Stock,0.0,0.0,-394000000.0,-375000000.0,-1375000000.0,
Issuance Of Capital Stock,38000000.0,0.0,,,35000000.0,1000000.0
Capital Expenditure,-61000000.0,-54000000.0,-43000000.0,-72000000.0,-54000000.0,
Interest Paid Supplemental Data,25000000.0,0.0,,,28000000.0,0.0
Income Tax Paid Supplemental Data,56000000.0,41000000.0,78000000.0,26000000.0,71000000.0,
End Cash Position,2864000000.0,2784000000.0,1148000000.0,1518000000.0,2136000000.0,
Beginning Cash Position,2784000000.0,1148000000.0,1518000000.0,2136000000.0,2776000000.0,
Effect Of Exchange Rate Changes,-3000000.0,3000000.0,-3000000.0,22000000.0,8000000.0,
Changes In Cash,83000000.0,1633000000.0,-367000000.0,-640000000.0,-648000000.0,
Financing Cash Flow,-435000000.0,-136000000.0,-429000000.0,-568000000.0,-1411000000.0,
Cash Flow From Continuing Financing Activities,-435000000.0,-136000000.0,-429000000.0,-568000000.0,-1411000000.0,
Net Other Financing Charges,-25000000.0,-89000000.0,-32000000.0,-145000000.0,-23000000.0,
Cash Dividends Paid,-48000000.0,-47000000.0,-48000000.0,-48000000.0,-48000000.0,
Common Stock Dividend Paid,-48000000.0,,,-48000000.0,-48000000.0,
Net Common Stock Issuance,38000000.0,0.0,-349000000.0,-375000000.0,-1340000000.0,
Common Stock Payments,0.0,0.0,-394000000.0,-375000000.0,-1375000000.0,
Common Stock Issuance,38000000.0,0.0,,,35000000.0,1000000.0
Investing Cash Flow,-62000000.0,-57000000.0,-68000000.0,-89000000.0,214000000.0,
Cash Flow From Continuing Investing Activities,-62000000.0,-57000000.0,-68000000.0,-89000000.0,214000000.0,
Net Investment Purchase And Sale,-1000000.0,-3000000.0,-25000000.0,0.0,268000000.0,
Sale Of Investment,42000000.0,15000000.0,30000000.0,42000000.0,329000000.0,
Purchase Of Investment,-43000000.0,-18000000.0,-55000000.0,-42000000.0,-61000000.0,
Net Business Purchase And Sale,0.0,0.0,0.0,-17000000.0,,0.0
Purchase Of Business,0.0,0.0,0.0,-17000000.0,,0.0
Capital Expenditure Reported,-61000000.0,-54000000.0,-43000000.0,-72000000.0,-54000000.0,
Operating Cash Flow,580000000.0,1826000000.0,130000000.0,17000000.0,549000000.0,
Cash Flow From Continuing Operating Activities,580000000.0,1826000000.0,130000000.0,17000000.0,549000000.0,
Change In Working Capital,-116000000.0,1481000000.0,-263000000.0,-415000000.0,54000000.0,
Change In Other Working Capital,-239000000.0,1167000000.0,-1000000.0,-407000000.0,-58000000.0,
Change In Other Current Assets,4000000.0,-21000000.0,-13000000.0,-55000000.0,19000000.0,
Change In Payables And Accrued Expense,-78000000.0,88000000.0,294000000.0,-98000000.0,29000000.0,
Change In Payable,-78000000.0,88000000.0,294000000.0,-98000000.0,29000000.0,
Change In Account Payable,-78000000.0,88000000.0,294000000.0,-98000000.0,29000000.0,
Change In Receivables,197000000.0,247000000.0,-543000000.0,145000000.0,64000000.0,
Stock Based Compensation,152000000.0,178000000.0,174000000.0,152000000.0,162000000.0,
Depreciation Amortization Depletion,83000000.0,79000000.0,82000000.0,79000000.0,79000000.0,
Depreciation And Amortization,83000000.0,79000000.0,82000000.0,79000000.0,79000000.0,
Depreciation,83000000.0,,,79000000.0,79000000.0,
Net Income From Continuing Operations,461000000.0,88000000.0,137000000.0,201000000.0,254000000.0,
