,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Free Cash Flow,-3900000.0,-350500000.0,-256500000.0,-640000000.0,-1563400000.0,,
Repayment Of Debt,-19100000.0,-569600000.0,-49800000.0,-47800000.0,-320200000.0,,
Issuance Of Debt,56700000.0,382500000.0,408500000.0,1975700000.0,1543300000.0,,
Capital Expenditure,-1107600000.0,-1251200000.0,-1517700000.0,-1495800000.0,-1891500000.0,,
Income Tax Paid Supplemental Data,154300000.0,109100000.0,,,586500000.0,123600000.0,
End Cash Position,951000000.0,1026400000.0,1856000000.0,2324300000.0,1491400000.0,,
Beginning Cash Position,1026400000.0,1856000000.0,2324300000.0,1491400000.0,1845500000.0,,
Effect Of Exchange Rate Changes,-2200000.0,2700000.0,-2700000.0,29500000.0,4200000.0,,
Changes In Cash,-73200000.0,-832300000.0,-465600000.0,803400000.0,-358300000.0,,
Financing Cash Flow,-101000000.0,-490100000.0,-239100000.0,1209200000.0,1550900000.0,,
Cash Flow From Continuing Financing Activities,-101000000.0,-490100000.0,-239100000.0,1209200000.0,1550900000.0,,
Net Other Financing Charges,57600000.0,28100000.0,90000000.0,109400000.0,54500000.0,,
Proceeds From Stock Option Exercised,,,0.0,0.0,0.0,1100000.0,1700000.0
Cash Dividends Paid,-398600000.0,-398400000.0,-398400000.0,-398300000.0,-393800000.0,,
Common Stock Dividend Paid,-398600000.0,-398400000.0,-398400000.0,-398300000.0,-393800000.0,,
Net Issuance Payments Of Debt,240000000.0,-119800000.0,69300000.0,1497000000.0,1890200000.0,,
Net Short Term Debt Issuance,202400000.0,67300000.0,-289400000.0,-430900000.0,667100000.0,,
Net Long Term Debt Issuance,37600000.0,-187100000.0,358700000.0,1927900000.0,1223100000.0,,
Long Term Debt Payments,-19100000.0,-569600000.0,-49800000.0,-47800000.0,-320200000.0,,
Long Term Debt Issuance,56700000.0,382500000.0,408500000.0,1975700000.0,1543300000.0,,
Investing Cash Flow,-1075900000.0,-1242900000.0,-1487700000.0,-1261600000.0,-2237300000.0,,
Cash Flow From Continuing Investing Activities,-1075900000.0,-1242900000.0,-1487700000.0,-1261600000.0,-2237300000.0,,
Net Other Investing Changes,31700000.0,28300000.0,55000000.0,182700000.0,13500000.0,,
Net Investment Purchase And Sale,0.0,0.0,0.0,111400000.0,6100000.0,,
Sale Of Investment,0.0,0.0,0.0,111400000.0,6100000.0,,
Purchase Of Investment,0.0,0.0,0.0,0.0,0.0,,
Net Business Purchase And Sale,0.0,-20000000.0,-25000000.0,-59900000.0,-365400000.0,,
Purchase Of Business,0.0,-20000000.0,-25000000.0,-59900000.0,-365400000.0,,
Net PPE Purchase And Sale,-1107600000.0,-1251200000.0,-1517700000.0,-1495800000.0,-1891500000.0,,
Purchase Of PPE,-1107600000.0,-1251200000.0,-1517700000.0,-1495800000.0,-1891500000.0,,
Operating Cash Flow,1103700000.0,900700000.0,1261200000.0,855800000.0,328100000.0,,
Cash Flow From Continuing Operating Activities,1103700000.0,900700000.0,1261200000.0,855800000.0,328100000.0,,
Change In Working Capital,-56200000.0,-215100000.0,217900000.0,-366000000.0,-687000000.0,,
Change In Other Working Capital,900000.0,8900000.0,62000000.0,-53600000.0,-556400000.0,,
Change In Payables And Accrued Expense,-55100000.0,-191300000.0,-8900000.0,-167400000.0,-78200000.0,,
Change In Inventory,16000000.0,-11000000.0,-200000.0,-11200000.0,-30800000.0,,
Change In Receivables,-18000000.0,-21700000.0,165000000.0,-133800000.0,-21600000.0,,
Changes In Account Receivables,-23600000.0,6100000.0,55100000.0,-24500000.0,-19100000.0,,
Other Non Cash Items,19200000.0,-13200000.0,29000000.0,131300000.0,47800000.0,,
Stock Based Compensation,15900000.0,10600000.0,10700000.0,11000000.0,38300000.0,,
Deferred Tax,47400000.0,78200000.0,-57600000.0,42900000.0,-568700000.0,,
Deferred Income Tax,47400000.0,78200000.0,-57600000.0,42900000.0,-568700000.0,,
Depreciation Amortization Depletion,375000000.0,370700000.0,412800000.0,401000000.0,383600000.0,,
Depreciation And Amortization,375000000.0,370700000.0,412800000.0,401000000.0,383600000.0,,
Operating Gains Losses,-8000000.0,-8700000.0,643500000.0,-86200000.0,2844700000.0,,
Earnings Losses From Equity Investments,-6200000.0,-28500000.0,-132000000.0,-8400000.0,-81000000.0,,
Gain Loss On Sale Of Business,0.0,22000000.0,795000000.0,-43200000.0,2927900000.0,,
Net Income From Continuing Operations,710400000.0,678200000.0,4900000.0,721800000.0,-1730600000.0,,
