,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Free Cash Flow,626000000.0,601000000.0,623000000.0,573000000.0,1000000000.0,,
Repurchase Of Capital Stock,-69000000.0,-250000000.0,-250000000.0,-249000000.0,-301000000.0,,
Repayment Of Debt,-3000000.0,-8000000.0,-485000000.0,0.0,-274000000.0,,
Issuance Of Debt,,0.0,0.0,,,0.0,3219000000.0
Capital Expenditure,-1029000000.0,-933000000.0,-1067000000.0,-972000000.0,-942000000.0,,
Interest Paid Supplemental Data,152000000.0,86000000.0,162000000.0,101000000.0,160000000.0,,
Income Tax Paid Supplemental Data,4000000.0,3000000.0,31000000.0,152000000.0,0.0,,
End Cash Position,1815000000.0,1434000000.0,1278000000.0,1759000000.0,1234000000.0,,
Beginning Cash Position,1434000000.0,1278000000.0,1759000000.0,1234000000.0,846000000.0,,
Effect Of Exchange Rate Changes,,-1000000.0,0.0,1000000.0,0.0,-1000000.0,
Changes In Cash,381000000.0,157000000.0,-481000000.0,524000000.0,388000000.0,,
Financing Cash Flow,-254000000.0,-407000000.0,-1147000000.0,-424000000.0,-752000000.0,,
Cash Flow From Continuing Financing Activities,-254000000.0,-407000000.0,-1147000000.0,-424000000.0,-752000000.0,,
Net Other Financing Charges,-27000000.0,0.0,-261000000.0,-19000000.0,-14000000.0,,
Cash Dividends Paid,-155000000.0,-149000000.0,-151000000.0,-156000000.0,-163000000.0,,
Common Stock Dividend Paid,-155000000.0,-149000000.0,-151000000.0,-156000000.0,-163000000.0,,
Net Common Stock Issuance,-69000000.0,-250000000.0,-250000000.0,-249000000.0,-301000000.0,,
Common Stock Payments,-69000000.0,-250000000.0,-250000000.0,-249000000.0,-301000000.0,,
Net Issuance Payments Of Debt,-3000000.0,-8000000.0,-485000000.0,0.0,-274000000.0,,
Net Long Term Debt Issuance,-3000000.0,-8000000.0,-485000000.0,0.0,-274000000.0,,
Long Term Debt Payments,-3000000.0,-8000000.0,-485000000.0,0.0,-274000000.0,,
Long Term Debt Issuance,,0.0,0.0,,,0.0,3219000000.0
Investing Cash Flow,-1020000000.0,-970000000.0,-1024000000.0,-597000000.0,-802000000.0,,
Cash Flow From Continuing Investing Activities,-1020000000.0,-970000000.0,-1024000000.0,-597000000.0,-802000000.0,,
Dividends Received Cfi,9000000.0,11000000.0,7000000.0,11000000.0,9000000.0,,
Net Investment Purchase And Sale,-2000000.0,-50000000.0,-2000000.0,-8000000.0,-2000000.0,,
Purchase Of Investment,-2000000.0,-50000000.0,-2000000.0,-8000000.0,-2000000.0,,
Net Business Purchase And Sale,,0.0,0.0,,,0.0,147000000.0
Sale Of Business,,0.0,0.0,,,0.0,147000000.0
Net PPE Purchase And Sale,-188000000.0,-99000000.0,-159000000.0,356000000.0,125000000.0,,
Sale Of PPE,2000000.0,2000000.0,38000000.0,372000000.0,133000000.0,,
Purchase Of PPE,-190000000.0,-101000000.0,-197000000.0,-16000000.0,-8000000.0,,
Capital Expenditure Reported,-839000000.0,-832000000.0,-870000000.0,-956000000.0,-934000000.0,,
Operating Cash Flow,1655000000.0,1534000000.0,1690000000.0,1545000000.0,1942000000.0,,
Cash Flow From Continuing Operating Activities,1655000000.0,1534000000.0,1690000000.0,1545000000.0,1942000000.0,,
Change In Working Capital,-299000000.0,-38000000.0,-62000000.0,134000000.0,117000000.0,,
Change In Other Current Liabilities,-221000000.0,66000000.0,-107000000.0,114000000.0,52000000.0,,
Change In Other Current Assets,5000000.0,7000000.0,-68000000.0,-1000000.0,-120000000.0,,
Change In Payables And Accrued Expense,379000000.0,-154000000.0,93000000.0,-162000000.0,248000000.0,,
Change In Payable,379000000.0,-154000000.0,93000000.0,-162000000.0,248000000.0,,
Change In Account Payable,,,,-162000000.0,,,
Change In Receivables,-462000000.0,43000000.0,20000000.0,183000000.0,-63000000.0,,
Changes In Account Receivables,-462000000.0,43000000.0,20000000.0,183000000.0,-63000000.0,,
Other Non Cash Items,-31000000.0,123000000.0,9000000.0,75000000.0,-26000000.0,,
Stock Based Compensation,22000000.0,22000000.0,24000000.0,23000000.0,30000000.0,,
Asset Impairment Charge,3000000.0,-2000000.0,1000000.0,7000000.0,259000000.0,,
Deferred Tax,234000000.0,162000000.0,263000000.0,18000000.0,41000000.0,,
Deferred Income Tax,234000000.0,162000000.0,263000000.0,18000000.0,41000000.0,,
Depreciation Amortization Depletion,904000000.0,890000000.0,879000000.0,914000000.0,912000000.0,,
Depletion,878000000.0,,854000000.0,,886000000.0,,770000000.0
Depreciation And Amortization,26000000.0,,25000000.0,,26000000.0,,24000000.0
Depreciation,26000000.0,,25000000.0,,26000000.0,,24000000.0
Operating Gains Losses,702000000.0,-185000000.0,-117000000.0,-543000000.0,100000000.0,,
Gain Loss On Investment Securities,701000000.0,-184000000.0,-80000000.0,-236000000.0,98000000.0,,
Net Income From Continuing Operations,120000000.0,562000000.0,693000000.0,917000000.0,509000000.0,,
