,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Free Cash Flow,1691000000.0,89000000.0,357000000.0,665000000.0,533000000.0,
Repurchase Of Capital Stock,-66000000.0,0.0,-1000000.0,-99000000.0,0.0,
Repayment Of Debt,0.0,-828000000.0,0.0,336000000.0,-1161000000.0,
Issuance Of Debt,0.0,165000000.0,0.0,100000000.0,725000000.0,
Capital Expenditure,-711000000.0,-867000000.0,-844000000.0,-657000000.0,-563000000.0,
Interest Paid Supplemental Data,100000000.0,15000000.0,105000000.0,19000000.0,91000000.0,
Income Tax Paid Supplemental Data,3000000.0,-1000000.0,-15000000.0,82000000.0,0.0,
End Cash Position,2305000000.0,696000000.0,691000000.0,806000000.0,427000000.0,
Beginning Cash Position,696000000.0,691000000.0,806000000.0,427000000.0,395000000.0,
Changes In Cash,1609000000.0,5000000.0,-115000000.0,379000000.0,32000000.0,
Financing Cash Flow,-192000000.0,-135000000.0,-471000000.0,-352000000.0,-557000000.0,
Cash Flow From Continuing Financing Activities,-192000000.0,-135000000.0,-471000000.0,-352000000.0,-557000000.0,
Net Other Financing Charges,,663000000.0,-121000000.0,,,-10000000.0
Proceeds From Stock Option Exercised,15000000.0,2000000.0,0.0,1000000.0,21000000.0,
Cash Dividends Paid,-141000000.0,-137000000.0,-349000000.0,-137000000.0,-142000000.0,
Common Stock Dividend Paid,-141000000.0,-137000000.0,-349000000.0,-137000000.0,-142000000.0,
Net Common Stock Issuance,-66000000.0,0.0,-1000000.0,-99000000.0,0.0,
Common Stock Payments,-66000000.0,0.0,-1000000.0,-99000000.0,0.0,
Net Issuance Payments Of Debt,0.0,-663000000.0,0.0,436000000.0,-436000000.0,
Net Long Term Debt Issuance,0.0,-663000000.0,0.0,436000000.0,-436000000.0,
Long Term Debt Payments,0.0,-828000000.0,0.0,336000000.0,-1161000000.0,
Long Term Debt Issuance,0.0,165000000.0,0.0,100000000.0,725000000.0,
Investing Cash Flow,-601000000.0,-816000000.0,-845000000.0,-591000000.0,-507000000.0,
Cash Flow From Continuing Investing Activities,-601000000.0,-816000000.0,-845000000.0,-591000000.0,-507000000.0,
Net Other Investing Changes,60000000.0,0.0,0.0,56000000.0,60000000.0,
Net Investment Purchase And Sale,9000000.0,0.0,-5000000.0,-5000000.0,-4000000.0,
Sale Of Investment,10000000.0,,,,0.0,
Purchase Of Investment,-1000000.0,0.0,-5000000.0,-5000000.0,-4000000.0,
Net PPE Purchase And Sale,37000000.0,-75000000.0,-65000000.0,15000000.0,0.0,
Sale Of PPE,41000000.0,51000000.0,4000000.0,15000000.0,0.0,
Purchase Of PPE,-4000000.0,-126000000.0,,,0.0,
Capital Expenditure Reported,-707000000.0,-741000000.0,-775000000.0,-657000000.0,-563000000.0,
Operating Cash Flow,2402000000.0,956000000.0,1201000000.0,1322000000.0,1096000000.0,
Cash Flow From Continuing Operating Activities,2402000000.0,956000000.0,1201000000.0,1322000000.0,1096000000.0,
Change In Working Capital,454000000.0,-427000000.0,72000000.0,321000000.0,-251000000.0,
Other Non Cash Items,-381000000.0,99000000.0,94000000.0,-36000000.0,-101000000.0,
Stock Based Compensation,10000000.0,12000000.0,12000000.0,13000000.0,9000000.0,
Deferred Tax,319000000.0,128000000.0,186000000.0,171000000.0,-37000000.0,
Deferred Income Tax,319000000.0,128000000.0,186000000.0,171000000.0,-37000000.0,
Depreciation Amortization Depletion,711000000.0,759000000.0,741000000.0,769000000.0,711000000.0,
Operating Gains Losses,130000000.0,-168000000.0,-451000000.0,-884000000.0,1014000000.0,
Gain Loss On Investment Securities,129000000.0,-236000000.0,-451000000.0,-877000000.0,1014000000.0,
Net Income From Continuing Operations,1159000000.0,553000000.0,547000000.0,968000000.0,-249000000.0,
