,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Free Cash Flow,-906000000.0,1077000000.0,743000000.0,-17000000.0,-610000000.0,,
Repurchase Of Capital Stock,-530000000.0,-288000000.0,0.0,-262000000.0,-418000000.0,,
Repayment Of Debt,-18000000.0,,,,,,
Issuance Of Debt,1066000000.0,509000000.0,-278000000.0,850000000.0,2006000000.0,,
Capital Expenditure,-81000000.0,-144000000.0,-84000000.0,-74000000.0,-64000000.0,,
Interest Paid Supplemental Data,98000000.0,,,,,,
Income Tax Paid Supplemental Data,105000000.0,142000000.0,106000000.0,220000000.0,131000000.0,,
End Cash Position,1795000000.0,2014000000.0,1809000000.0,1532000000.0,1513000000.0,,
Beginning Cash Position,2014000000.0,1809000000.0,1532000000.0,1513000000.0,1221000000.0,,
Effect Of Exchange Rate Changes,-3000000.0,-17000000.0,-25000000.0,63000000.0,44000000.0,,
Changes In Cash,-216000000.0,222000000.0,302000000.0,-44000000.0,248000000.0,,
Financing Cash Flow,545000000.0,-36000000.0,-328000000.0,-96000000.0,1256000000.0,,
Cash Flow From Continuing Financing Activities,545000000.0,-36000000.0,-328000000.0,-96000000.0,1256000000.0,,
Net Other Financing Charges,27000000.0,-238000000.0,-35000000.0,-81000000.0,-167000000.0,,
Net Common Stock Issuance,-530000000.0,-288000000.0,0.0,-262000000.0,-418000000.0,,
Common Stock Payments,-530000000.0,-288000000.0,0.0,-262000000.0,-418000000.0,,
Net Issuance Payments Of Debt,1048000000.0,490000000.0,-293000000.0,247000000.0,1841000000.0,,
Net Short Term Debt Issuance,1066000000.0,-233000000.0,-272000000.0,-239000000.0,1289000000.0,,
Short Term Debt Payments,0.0,0.0,0.0,,-132000000.0,-1511000000.0,
Short Term Debt Issuance,1066000000.0,-233000000.0,-272000000.0,-239000000.0,1421000000.0,,
Net Long Term Debt Issuance,-18000000.0,723000000.0,-21000000.0,354000000.0,552000000.0,,
Long Term Debt Payments,-18000000.0,-19000000.0,-15000000.0,-735000000.0,-33000000.0,,
Long Term Debt Issuance,0.0,742000000.0,-6000000.0,1089000000.0,585000000.0,,
Investing Cash Flow,64000000.0,-963000000.0,-197000000.0,-5000000.0,-462000000.0,,
Cash Flow From Continuing Investing Activities,64000000.0,-963000000.0,-197000000.0,-5000000.0,-462000000.0,,
Net Other Investing Changes,6000000.0,-67000000.0,21000000.0,192000000.0,9000000.0,,
Dividends Received Cfi,,,,,,43000000.0,19000000.0
Net Investment Properties Purchase And Sale,156000000.0,359000000.0,-106000000.0,-81000000.0,-53000000.0,,
Sale Of Investment Properties,321000000.0,,,,13000000.0,229000000.0,0.0
Purchase Of Investment Properties,-165000000.0,-150000000.0,-106000000.0,-68000000.0,-66000000.0,,
Net Business Purchase And Sale,-17000000.0,-1111000000.0,-113000000.0,43000000.0,-354000000.0,,
Purchase Of Business,-17000000.0,-1111000000.0,-113000000.0,43000000.0,-354000000.0,,
Capital Expenditure Reported,-81000000.0,-144000000.0,-84000000.0,-74000000.0,-64000000.0,,
Operating Cash Flow,-825000000.0,1221000000.0,827000000.0,57000000.0,-546000000.0,,
Cash Flow From Continuing Operating Activities,-825000000.0,1221000000.0,827000000.0,57000000.0,-546000000.0,,
Dividend Received Cfo,,,,,,89000000.0,13000000.0
Change In Working Capital,-1190000000.0,982000000.0,335000000.0,-442000000.0,-942000000.0,,
Change In Other Working Capital,-3000000.0,880000000.0,-381000000.0,-178000000.0,-76000000.0,,
Change In Payables And Accrued Expense,-933000000.0,565000000.0,968000000.0,121000000.0,-1084000000.0,,
Change In Accrued Expense,-844000000.0,,,72000000.0,-859000000.0,,
Change In Payable,-89000000.0,565000000.0,181000000.0,49000000.0,-225000000.0,,
Change In Account Payable,-89000000.0,565000000.0,181000000.0,49000000.0,-225000000.0,,
Change In Receivables,-254000000.0,-463000000.0,-252000000.0,-385000000.0,218000000.0,,
Other Non Cash Items,85000000.0,391000000.0,-137000000.0,-47000000.0,61000000.0,,
Stock Based Compensation,48000000.0,10000000.0,47000000.0,42000000.0,21000000.0,,
Provisionand Write Offof Assets,,,,,,,7000000.0
Deferred Tax,0.0,-200000000.0,-66000000.0,0.0,-3000000.0,,
Deferred Income Tax,0.0,-200000000.0,-66000000.0,0.0,-3000000.0,,
Depreciation Amortization Depletion,182000000.0,37000000.0,230000000.0,320000000.0,142000000.0,,
Depreciation And Amortization,182000000.0,37000000.0,230000000.0,320000000.0,142000000.0,,
Amortization Cash Flow,,,49000000.0,,,,48000000.0
Amortization Of Intangibles,,,49000000.0,,,,48000000.0
Depreciation,,,181000000.0,,,,178000000.0
Operating Gains Losses,-292000000.0,-449000000.0,22000000.0,-56000000.0,-16000000.0,,
Earnings Losses From Equity Investments,9000000.0,10000000.0,-52000000.0,18000000.0,-16000000.0,,
Gain Loss On Investment Securities,-301000000.0,,,,,-132000000.0,-8000000.0
Gain Loss On Sale Of PPE,,,,,,,48000000.0
Net Income From Continuing Operations,342000000.0,450000000.0,396000000.0,240000000.0,191000000.0,,
