,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Free Cash Flow,237000000.0,-250000000.0,1661000000.0,853000000.0,-227000000.0,,
Repurchase Of Capital Stock,-300000000.0,-525000000.0,-75000000.0,-200000000.0,-200000000.0,,
Repayment Of Debt,-2618000000.0,-1224000000.0,-2594000000.0,-3251000000.0,-2675000000.0,,
Issuance Of Debt,3647000000.0,2000000000.0,501000000.0,3500000000.0,2533000000.0,,
Issuance Of Capital Stock,,0.0,393000000.0,,,1000000.0,0.0
Capital Expenditure,,-92000000.0,-35000000.0,-33000000.0,-14000000.0,-48000000.0,
End Cash Position,12330000000.0,12727000000.0,11650000000.0,8548000000.0,11541000000.0,,
Beginning Cash Position,12727000000.0,11650000000.0,8548000000.0,11541000000.0,10601000000.0,,
Changes In Cash,-397000000.0,1077000000.0,3102000000.0,-2993000000.0,940000000.0,,
Financing Cash Flow,1168000000.0,3169000000.0,2903000000.0,-2451000000.0,2261000000.0,,
Cash Flow From Continuing Financing Activities,1168000000.0,3169000000.0,2903000000.0,-2451000000.0,2261000000.0,,
Net Other Financing Charges,-43000000.0,5000000.0,5000000.0,6000000.0,-24000000.0,,
Cash Dividends Paid,-236000000.0,-233000000.0,-217000000.0,-218000000.0,-220000000.0,,
Preferred Stock Dividend Paid,-38000000.0,-33000000.0,-33000000.0,-33000000.0,-34000000.0,,
Common Stock Dividend Paid,-198000000.0,-200000000.0,-184000000.0,-185000000.0,-186000000.0,,
Net Preferred Stock Issuance,,-400000000.0,393000000.0,,,1000000.0,-300000000.0
Preferred Stock Payments,,-400000000.0,,,,0.0,
Preferred Stock Issuance,,0.0,393000000.0,,,1000000.0,0.0
Net Common Stock Issuance,-300000000.0,-125000000.0,-75000000.0,-200000000.0,-200000000.0,,
Common Stock Payments,-300000000.0,-125000000.0,-75000000.0,-200000000.0,-200000000.0,,
Net Issuance Payments Of Debt,1025000000.0,620000000.0,-2128000000.0,451000000.0,-95000000.0,,
Net Short Term Debt Issuance,-4000000.0,-156000000.0,-35000000.0,202000000.0,47000000.0,,
Net Long Term Debt Issuance,1029000000.0,776000000.0,-2093000000.0,249000000.0,-142000000.0,,
Long Term Debt Payments,-2618000000.0,-1224000000.0,-2594000000.0,-3251000000.0,-2675000000.0,,
Long Term Debt Issuance,3647000000.0,2000000000.0,501000000.0,3500000000.0,2533000000.0,,
Investing Cash Flow,-1802000000.0,-1934000000.0,-1497000000.0,-1428000000.0,-1108000000.0,,
Cash Flow From Continuing Investing Activities,-1802000000.0,-1934000000.0,-1497000000.0,-1428000000.0,-1108000000.0,,
Net Other Investing Changes,-97000000.0,-164000000.0,-3000000.0,-130000000.0,-50000000.0,,
Net Investment Purchase And Sale,-674000000.0,122000000.0,-169000000.0,-124000000.0,-727000000.0,,
Sale Of Investment,1842000000.0,4040000000.0,1251000000.0,1636000000.0,1638000000.0,,
Purchase Of Investment,-2516000000.0,-3918000000.0,-1420000000.0,-1760000000.0,-2365000000.0,,
Capital Expenditure Reported,0.0,-92000000.0,-35000000.0,-33000000.0,-14000000.0,,
Operating Cash Flow,237000000.0,-158000000.0,1696000000.0,886000000.0,-213000000.0,,
Cash Flow From Continuing Operating Activities,237000000.0,-158000000.0,1696000000.0,886000000.0,-213000000.0,,
Change In Working Capital,-326000000.0,-628000000.0,670000000.0,188000000.0,-536000000.0,,
Change In Other Current Liabilities,-70000000.0,-360000000.0,672000000.0,-137000000.0,-570000000.0,,
Change In Other Current Assets,-256000000.0,-268000000.0,-2000000.0,325000000.0,34000000.0,,
Other Non Cash Items,-285000000.0,-333000000.0,216000000.0,35000000.0,-332000000.0,,
Stock Based Compensation,33000000.0,23000000.0,23000000.0,43000000.0,31000000.0,,
Deferred Tax,52000000.0,11000000.0,22000000.0,-99000000.0,-16000000.0,,
Deferred Income Tax,52000000.0,11000000.0,22000000.0,-99000000.0,-16000000.0,,
Depreciation Amortization Depletion,113000000.0,112000000.0,119000000.0,124000000.0,123000000.0,,
Depreciation And Amortization,113000000.0,112000000.0,119000000.0,124000000.0,123000000.0,,
Depreciation,,,,124000000.0,123000000.0,,
Operating Gains Losses,-7000000.0,-8000000.0,-2000000.0,-5000000.0,-9000000.0,,
Net Income From Continuing Operations,517000000.0,528000000.0,494000000.0,436000000.0,373000000.0,,
