,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Ordinary Shares Number,593981591.0,610788732.0,613020589.0,613008220.0,612883911.0,
Share Issued,593981591.0,610788732.0,613020589.0,613008220.0,612883911.0,
Net Debt,8688241000.0,8250049000.0,8074914000.0,8109393000.0,8019093000.0,
Total Debt,8802370000.0,8380020000.0,8230284000.0,8174505000.0,8103480000.0,
Tangible Book Value,8719865000.0,9271925000.0,9367737000.0,9410079000.0,9460224000.0,
Invested Capital,17893404000.0,17910152000.0,17856228000.0,17842791000.0,17821911000.0,
Working Capital,-173109000.0,193722000.0,209066000.0,-327461000.0,-138172000.0,
Net Tangible Assets,8719865000.0,9271925000.0,9367737000.0,9410079000.0,9460224000.0,
Common Stock Equity,9091034000.0,9530132000.0,9625944000.0,9668286000.0,9718431000.0,
Total Capitalization,17333404000.0,17765152000.0,17856228000.0,17302791000.0,17351911000.0,
Total Equity Gross Minority Interest,9128663000.0,9567892000.0,9662950000.0,9705296000.0,9755014000.0,
Minority Interest,37629000.0,37760000.0,37006000.0,37010000.0,36583000.0,
Stockholders Equity,9091034000.0,9530132000.0,9625944000.0,9668286000.0,9718431000.0,
Gains Losses Not Affecting Retained Earnings,18451000.0,6415000.0,7795000.0,11556000.0,31320000.0,
Other Equity Adjustments,18451000.0,6415000.0,7795000.0,11556000.0,31320000.0,
Retained Earnings,-1629420000.0,-1610981000.0,-1571463000.0,-1531350000.0,-1493971000.0,
Additional Paid In Capital,10696063000.0,11128590000.0,11183482000.0,11181950000.0,11174953000.0,
Capital Stock,5940000.0,6108000.0,6130000.0,6130000.0,6129000.0,
Common Stock,5940000.0,6108000.0,6130000.0,6130000.0,6129000.0,
Preferred Stock,0.0,0.0,0.0,0.0,0.0,
Total Liabilities Net Minority Interest,9572478000.0,9112398000.0,9119826000.0,8956709000.0,8823078000.0,
Total Non Current Liabilities Net Minority Interest,8755023000.0,8737048000.0,8712538000.0,8108362000.0,8102577000.0,
Other Non Current Liabilities,512653000.0,502028000.0,482254000.0,473857000.0,469097000.0,
Long Term Debt And Capital Lease Obligation,8242370000.0,8235020000.0,8230284000.0,7634505000.0,7633480000.0,
Long Term Debt,8242370000.0,8235020000.0,8230284000.0,7634505000.0,7633480000.0,
Current Liabilities,817455000.0,375350000.0,407288000.0,848347000.0,720501000.0,
Current Debt And Capital Lease Obligation,560000000.0,145000000.0,,540000000.0,470000000.0,570000000.0
Current Debt,560000000.0,145000000.0,,540000000.0,470000000.0,570000000.0
Line Of Credit,560000000.0,145000000.0,0.0,540000000.0,470000000.0,
Payables And Accrued Expenses,257455000.0,230350000.0,407288000.0,308347000.0,250501000.0,
Total Assets,18701141000.0,18680290000.0,18782776000.0,18662005000.0,18578092000.0,
Total Non Current Assets,18056795000.0,18111218000.0,18166422000.0,18141119000.0,17995763000.0,
Other Non Current Assets,37925000.0,47749000.0,52571000.0,50648000.0,45216000.0,
Non Current Deferred Assets,,17230000.0,18832000.0,20434000.0,22036000.0,23579000.0
Financial Assets,23448000.0,14354000.0,16243000.0,20279000.0,35465000.0,
Investments And Advances,369237000.0,372655000.0,372991000.0,348354000.0,357541000.0,
Investmentin Financial Assets,118665000.0,118094000.0,117124000.0,115740000.0,115659000.0,
Held To Maturity Securities,55060000.0,54972000.0,54884000.0,54796000.0,54707000.0,
Available For Sale Securities,63605000.0,63122000.0,62240000.0,60944000.0,60952000.0,
Long Term Equity Investment,250572000.0,254561000.0,255867000.0,232614000.0,241882000.0,
Investmentsin Joint Venturesat Cost,250572000.0,254561000.0,255867000.0,232614000.0,241882000.0,
Investment Properties,17114862000.0,17298461000.0,17356304000.0,17361929000.0,17203322000.0,
Goodwill And Other Intangible Assets,371169000.0,258207000.0,258207000.0,258207000.0,258207000.0,
Other Intangible Assets,57015000.0,,,,,
Goodwill,314154000.0,258207000.0,258207000.0,258207000.0,258207000.0,
Net PPE,140154000.0,102562000.0,91274000.0,81268000.0,73976000.0,
Gross PPE,140154000.0,102562000.0,91274000.0,81268000.0,73976000.0,
Other Properties,108618000.0,102562000.0,91274000.0,81268000.0,73976000.0,
Land And Improvements,31536000.0,,,,,
Properties,0.0,,,,,
Current Assets,644346000.0,569072000.0,616354000.0,520886000.0,582329000.0,
Assets Held For Sale Current,77111000.0,58563000.0,43690000.0,30636000.0,36687000.0,
Restricted Cash,258850000.0,224894000.0,240298000.0,218612000.0,234243000.0,
Prepaid Assets,105111000.0,95697000.0,110567000.0,143072000.0,161926000.0,
Receivables,89145000.0,59947000.0,66429000.0,63454000.0,65086000.0,
Other Receivables,16854000.0,,,,,
Accounts Receivable,72291000.0,59947000.0,66429000.0,63454000.0,65086000.0,
Cash Cash Equivalents And Short Term Investments,114129000.0,129971000.0,155370000.0,65112000.0,84387000.0,
Cash And Cash Equivalents,114129000.0,129971000.0,155370000.0,65112000.0,84387000.0,
