,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Ordinary Shares Number,224408070.0,218106177.0,214000000.0,213000000.0,212212241.0,,
Share Issued,224408070.0,218106177.0,214000000.0,213000000.0,212212241.0,,
Net Debt,2717000000.0,3453000000.0,3882000000.0,4104000000.0,4332000000.0,,
Total Debt,4178000000.0,4804000000.0,4994000000.0,4995000000.0,5146000000.0,,
Tangible Book Value,-126000000.0,-762000000.0,-1284000000.0,-1674000000.0,-2048000000.0,,
Invested Capital,4958000000.0,4958000000.0,4931000000.0,4542000000.0,4317000000.0,,
Working Capital,1058000000.0,448000000.0,-85000000.0,1005000000.0,870000000.0,,
Net Tangible Assets,-126000000.0,-762000000.0,-1284000000.0,-1674000000.0,-2048000000.0,,
Capital Lease Obligations,315000000.0,305000000.0,,,,,
Common Stock Equity,1095000000.0,459000000.0,-63000000.0,-453000000.0,-829000000.0,,
Total Capitalization,4560000000.0,3960000000.0,3435000000.0,4542000000.0,4317000000.0,,
Total Equity Gross Minority Interest,1095000000.0,459000000.0,-63000000.0,-453000000.0,-829000000.0,,
Stockholders Equity,1095000000.0,459000000.0,-63000000.0,-453000000.0,-829000000.0,,
Gains Losses Not Affecting Retained Earnings,-8000000.0,-8000000.0,-8000000.0,-8000000.0,-1000000.0,,
Other Equity Adjustments,-8000000.0,-8000000.0,-8000000.0,-8000000.0,-1000000.0,,
Retained Earnings,-6918000000.0,-7423000000.0,-7835000000.0,-8151000000.0,-8476000000.0,,
Additional Paid In Capital,8021000000.0,7890000000.0,7780000000.0,7706000000.0,,,
Capital Stock,0.0,0.0,0.0,0.0,7648000000.0,,
Common Stock,0.0,0.0,0.0,0.0,7648000000.0,,
Total Liabilities Net Minority Interest,7797000000.0,8249000000.0,8505000000.0,8476000000.0,8393000000.0,,
Total Non Current Liabilities Net Minority Interest,4556000000.0,4488000000.0,4388000000.0,5828000000.0,5981000000.0,,
Other Non Current Liabilities,,,807000000.0,756000000.0,762000000.0,796000000.0,844000000.0
Non Current Accrued Expenses,293000000.0,312000000.0,83000000.0,77000000.0,73000000.0,,
Tradeand Other Payables Non Current,289000000.0,170000000.0,,,,,
Non Current Deferred Liabilities,194000000.0,200000000.0,,,,,
Non Current Deferred Revenue,194000000.0,200000000.0,,,,,
Long Term Debt And Capital Lease Obligation,3780000000.0,3806000000.0,3498000000.0,4995000000.0,5146000000.0,,
Long Term Capital Lease Obligation,315000000.0,305000000.0,,,,,
Long Term Debt,3465000000.0,3501000000.0,3498000000.0,4995000000.0,5146000000.0,,
Current Liabilities,3241000000.0,3761000000.0,4117000000.0,2648000000.0,2412000000.0,,
Current Debt And Capital Lease Obligation,398000000.0,998000000.0,1496000000.0,,,479000000.0,479000000.0
Current Debt,398000000.0,998000000.0,1496000000.0,,,479000000.0,479000000.0
Other Current Borrowings,398000000.0,998000000.0,1496000000.0,,,479000000.0,479000000.0
Pensionand Other Post Retirement Benefit Plans Current,308000000.0,253000000.0,212000000.0,352000000.0,242000000.0,,
Payables And Accrued Expenses,2535000000.0,2510000000.0,2409000000.0,2296000000.0,2170000000.0,,
Current Accrued Expenses,675000000.0,578000000.0,582000000.0,539000000.0,550000000.0,,
Payables,1860000000.0,1932000000.0,1827000000.0,1757000000.0,1620000000.0,,
Dividends Payable,166000000.0,161000000.0,154000000.0,153000000.0,153000000.0,,
Accounts Payable,1694000000.0,1771000000.0,1673000000.0,1604000000.0,1467000000.0,,
Total Assets,8892000000.0,8708000000.0,8442000000.0,8023000000.0,7564000000.0,,
Total Non Current Assets,4593000000.0,4499000000.0,4410000000.0,4370000000.0,4282000000.0,,
Other Non Current Assets,421000000.0,419000000.0,410000000.0,426000000.0,424000000.0,,
Non Current Deferred Assets,1099000000.0,1088000000.0,1091000000.0,1066000000.0,1026000000.0,,
Non Current Deferred Taxes Assets,1099000000.0,1088000000.0,1091000000.0,1066000000.0,1026000000.0,,
Goodwill And Other Intangible Assets,1221000000.0,1221000000.0,1221000000.0,1221000000.0,1219000000.0,,
Goodwill,1221000000.0,1221000000.0,1221000000.0,1221000000.0,1219000000.0,,
Net PPE,1852000000.0,1771000000.0,1688000000.0,1657000000.0,1613000000.0,,
Accumulated Depreciation,-8607000000.0,-8670000000.0,-8676000000.0,-8673000000.0,-8695000000.0,,
Gross PPE,10459000000.0,10441000000.0,10364000000.0,10330000000.0,10308000000.0,,
Construction In Progress,,,,333000000.0,,,
Other Properties,,,,8566000000.0,,,
Buildings And Improvements,,,,1413000000.0,,,
Land And Improvements,,,,18000000.0,,,
Properties,,,,0.0,,,
Current Assets,4299000000.0,4209000000.0,4032000000.0,3653000000.0,3282000000.0,,
Other Current Assets,267000000.0,264000000.0,221000000.0,242000000.0,240000000.0,,
Inventory,1530000000.0,1498000000.0,1496000000.0,1440000000.0,1472000000.0,,
Finished Goods,241000000.0,272000000.0,164000000.0,228000000.0,185000000.0,,
Work In Process,1035000000.0,969000000.0,1028000000.0,838000000.0,813000000.0,,
Raw Materials,254000000.0,257000000.0,304000000.0,374000000.0,474000000.0,,
Receivables,1356000000.0,1401000000.0,1203000000.0,1080000000.0,756000000.0,,
Other Receivables,159000000.0,155000000.0,130000000.0,121000000.0,134000000.0,,
Accounts Receivable,1197000000.0,1246000000.0,1073000000.0,959000000.0,622000000.0,,
Allowance For Doubtful Accounts Receivable,,,,-4000000.0,,,
Gross Accounts Receivable,,,,963000000.0,,,
Cash Cash Equivalents And Short Term Investments,1146000000.0,1046000000.0,1112000000.0,891000000.0,814000000.0,,
Cash And Cash Equivalents,1146000000.0,1046000000.0,1112000000.0,891000000.0,814000000.0,,
