,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Ordinary Shares Number,832292716.0,841909238.0,846832348.0,850561094.0,856702725.0,
Share Issued,832292716.0,841909238.0,846832348.0,850561094.0,856702725.0,
Net Debt,5942679000.0,5823111000.0,5711017000.0,5625131000.0,5460573000.0,
Total Debt,8731225000.0,8491499000.0,8401656000.0,8312948000.0,8103819000.0,
Tangible Book Value,-2020090000.0,-1783254000.0,-1840263000.0,-2175176000.0,-2290586000.0,
Invested Capital,5128256000.0,5253552000.0,5020854000.0,4591882000.0,4294365000.0,
Working Capital,-2256932000.0,-2031544000.0,-2112784000.0,-2406080000.0,-2481039000.0,
Net Tangible Assets,-2020090000.0,-1783254000.0,-1840263000.0,-2175176000.0,-2290586000.0,
Capital Lease Obligations,2535914000.0,2474595000.0,2486126000.0,2489204000.0,2451998000.0,
Common Stock Equity,-1067055000.0,-763352000.0,-894676000.0,-1231862000.0,-1357456000.0,
Total Capitalization,5128256000.0,5253552000.0,5020854000.0,4591882000.0,4294365000.0,
Total Equity Gross Minority Interest,-1067055000.0,-763352000.0,-894676000.0,-1231862000.0,-1357456000.0,
Stockholders Equity,-1067055000.0,-763352000.0,-894676000.0,-1231862000.0,-1357456000.0,
Gains Losses Not Affecting Retained Earnings,25260000.0,26754000.0,15624000.0,8565000.0,-36835000.0,
Other Equity Adjustments,,26754000.0,15624000.0,8565000.0,-36835000.0,-42813000.0
Foreign Currency Translation Adjustments,25260000.0,,,,,
Retained Earnings,-2638068000.0,-2328817000.0,-2438352000.0,-2748221000.0,-2805929000.0,
Additional Paid In Capital,1537430000.0,1530292000.0,1519584000.0,1499288000.0,1484737000.0,
Capital Stock,8323000.0,8419000.0,8468000.0,8506000.0,571000.0,
Common Stock,8323000.0,8419000.0,8468000.0,8506000.0,571000.0,
Preferred Stock,,0.0,,,,0.0
Total Liabilities Net Minority Interest,18004233000.0,17301605000.0,17174303000.0,17052481000.0,16651331000.0,
Total Non Current Liabilities Net Minority Interest,8779965000.0,8525784000.0,8464544000.0,8330595000.0,8140825000.0,
Other Non Current Liabilities,269745000.0,262982000.0,258832000.0,239878000.0,225764000.0,
Non Current Deferred Liabilities,224411000.0,211210000.0,240728000.0,211920000.0,236572000.0,
Non Current Deferred Taxes Liabilities,224411000.0,211210000.0,240728000.0,211920000.0,236572000.0,
Long Term Debt And Capital Lease Obligation,8285809000.0,8051592000.0,7964984000.0,7878797000.0,7678489000.0,
Long Term Capital Lease Obligation,2090498000.0,2034688000.0,2049454000.0,2055053000.0,2026668000.0,
Long Term Debt,6195311000.0,6016904000.0,5915530000.0,5823744000.0,5651821000.0,
Current Liabilities,9224268000.0,8775821000.0,8709759000.0,8721886000.0,8510506000.0,
Other Current Liabilities,804462000.0,561294000.0,610521000.0,573084000.0,910977000.0,
Current Debt And Capital Lease Obligation,445416000.0,439907000.0,436672000.0,434151000.0,425330000.0,
Current Capital Lease Obligation,445416000.0,439907000.0,436672000.0,434151000.0,425330000.0,
Current Provisions,321896000.0,297304000.0,180138000.0,158844000.0,154013000.0,
Payables And Accrued Expenses,7652494000.0,7477316000.0,7482428000.0,7555807000.0,7020186000.0,
Current Accrued Expenses,408372000.0,359675000.0,411123000.0,384613000.0,347512000.0,
Payables,7244122000.0,7117641000.0,7071305000.0,7171194000.0,6672674000.0,
Total Tax Payable,6996000.0,13957000.0,10696000.0,312545000.0,137142000.0,
Income Tax Payable,6996000.0,13957000.0,10696000.0,312545000.0,137142000.0,
Accounts Payable,7237126000.0,7103684000.0,7060609000.0,6858649000.0,6535532000.0,
Total Assets,16937178000.0,16538253000.0,16279627000.0,15820619000.0,15293875000.0,
Total Non Current Assets,9969842000.0,9793976000.0,9682652000.0,9504813000.0,9264408000.0,
Other Non Current Assets,191417000.0,125499000.0,198689000.0,202358000.0,191380000.0,
Goodwill And Other Intangible Assets,953035000.0,1019902000.0,945587000.0,943314000.0,933130000.0,
Other Intangible Assets,,71694000.0,,,,67912000.0
Goodwill,953035000.0,948208000.0,945587000.0,943314000.0,933130000.0,
Net PPE,8825390000.0,8648575000.0,8538376000.0,8359141000.0,8139898000.0,
Accumulated Depreciation,-4065527000.0,-3964824000.0,-3849021000.0,-3758465000.0,-3684666000.0,
Gross PPE,12890917000.0,12613399000.0,12387397000.0,12117606000.0,11824564000.0,
Leases,,1438562000.0,,,,1277447000.0
Construction In Progress,,472040000.0,,,,438169000.0
Other Properties,12890917000.0,2391150000.0,12387397000.0,12117606000.0,11824564000.0,
Machinery Furniture Equipment,,3252576000.0,,,,2998855000.0
Buildings And Improvements,,3830809000.0,,,,3407685000.0
Land And Improvements,,1228262000.0,,,,1070098000.0
Properties,,0.0,,,,0.0
Current Assets,6967336000.0,6744277000.0,6596975000.0,6315806000.0,6029467000.0,
Other Current Assets,308377000.0,269406000.0,181340000.0,165504000.0,143694000.0,
Inventory,5810121000.0,5731385000.0,5610118000.0,5399588000.0,5172436000.0,
Receivables,596206000.0,549693000.0,601004000.0,552101000.0,522089000.0,
Other Receivables,165033000.0,159900000.0,178155000.0,,,139091000.0
Accounts Receivable,431173000.0,389793000.0,422849000.0,552101000.0,522089000.0,
Allowance For Doubtful Accounts Receivable,,-25851000.0,,,,-22545000.0
Gross Accounts Receivable,,415644000.0,,,,379384000.0
Cash Cash Equivalents And Short Term Investments,252632000.0,193793000.0,204513000.0,198613000.0,191248000.0,
Cash And Cash Equivalents,252632000.0,193793000.0,204513000.0,198613000.0,191248000.0,
