,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,-97650.0,-1060488.0,-863304.0,-228655.590476,-630068.0,,
Tax Rate For Calcs,0.093,0.132,0.156,0.033105,0.134,,
Normalized EBITDA,2168261000.0,1989448000.0,2008812000.0,1927101000.0,1683953000.0,,
Total Unusual Items,-1050000.0,-8034000.0,-5534000.0,-6907000.0,-4702000.0,,
Total Unusual Items Excluding Goodwill,-1050000.0,-8034000.0,-5534000.0,-6907000.0,-4702000.0,,
Net Income From Continuing Operation Net Minority Interest,1825460000.0,1593994000.0,1568660000.0,1720088000.0,1330667000.0,,
Reconciled Depreciation,116322000.0,103925000.0,101644000.0,98439000.0,97343000.0,,
Reconciled Cost Of Revenue,2930961000.0,2693629000.0,2639294000.0,2581684000.0,2406489000.0,,
EBITDA,2167211000.0,1981414000.0,2003278000.0,1920194000.0,1679251000.0,,
EBIT,2050889000.0,1877489000.0,1901634000.0,1821755000.0,1581908000.0,,
Net Interest Income,3306000.0,12279000.0,21458000.0,11859000.0,5454000.0,,
Interest Expense,39333000.0,40876000.0,42472000.0,42774000.0,45184000.0,,
Interest Income,42639000.0,53155000.0,63930000.0,54633000.0,50638000.0,,
Normalized Income,1826412350.0,1600967512.0,1573330696.0,1726766344.409524,1334738932.0,,
Net Income From Continuing And Discontinued Operation,1825460000.0,1593994000.0,1568660000.0,1720088000.0,1330667000.0,,
Total Expenses,3794472000.0,3534588000.0,3495085000.0,3430265000.0,3158416000.0,,
Total Operating Income As Reported,2047016000.0,1810203000.0,1829088000.0,1741128000.0,1561759000.0,,
Diluted Average Shares,1257325000.0,1261739000.0,1269313000.0,1276933000.0,1288100000.0,,
Basic Average Shares,1249728000.0,1254856000.0,1264446000.0,1274279000.0,1283779000.0,,
Diluted EPS,1.45,1.26,1.24,1.35,1.03,,
Basic EPS,1.46,1.27,1.24,1.35,1.04,,
Diluted NI Availto Com Stockholders,1825460000.0,1593994000.0,1568660000.0,1720088000.0,1330667000.0,,
Net Income Common Stockholders,1825460000.0,1593994000.0,1568660000.0,1720088000.0,1330667000.0,,
Net Income,1825460000.0,1593994000.0,1568660000.0,1720088000.0,1330667000.0,,
Net Income Including Noncontrolling Interests,1825460000.0,1593994000.0,1568660000.0,1720088000.0,1330667000.0,,
Net Income Continuous Operations,1825460000.0,1593994000.0,1568660000.0,1720088000.0,1330667000.0,,
Tax Provision,186096000.0,242619000.0,290502000.0,58893000.0,206057000.0,,
Pretax Income,2011556000.0,1836613000.0,1859162000.0,1778981000.0,1536724000.0,,
Other Income Expense,-38766000.0,14131000.0,8616000.0,25994000.0,-30489000.0,,
Other Non Operating Income Expenses,-37716000.0,22165000.0,14150000.0,32901000.0,-25787000.0,,
Special Income Charges,,,,0.0,0.0,0.0,0.0
Restructuring And Mergern Acquisition,,,,0.0,0.0,0.0,0.0
Gain On Sale Of Security,-1050000.0,-8034000.0,-5534000.0,-6907000.0,-4702000.0,,
Net Non Operating Interest Income Expense,3306000.0,12279000.0,21458000.0,11859000.0,5454000.0,,
Interest Expense Non Operating,39333000.0,40876000.0,42472000.0,42774000.0,45184000.0,,
Interest Income Non Operating,42639000.0,53155000.0,63930000.0,54633000.0,50638000.0,,
Operating Income,2047016000.0,1810203000.0,1829088000.0,1741128000.0,1561759000.0,,
Operating Expense,863511000.0,840959000.0,855791000.0,848581000.0,751927000.0,,
Research And Development,583200000.0,573305000.0,576446000.0,580178000.0,525904000.0,,
Selling General And Administration,280311000.0,267654000.0,279345000.0,268403000.0,226023000.0,,
Gross Profit,2910527000.0,2651162000.0,2684879000.0,2589709000.0,2313686000.0,,
Cost Of Revenue,2930961000.0,2693629000.0,2639294000.0,2581684000.0,2406489000.0,,
Total Revenue,5841488000.0,5344791000.0,5324173000.0,5171393000.0,4720175000.0,,
Operating Revenue,5841488000.0,5344791000.0,5324173000.0,5171393000.0,4720175000.0,,
