,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,159824175.824176,0.0,0.0,0.0,-37932263.814617,,
Tax Rate For Calcs,0.263736,0.21,0.248477,0.264736,0.270945,,
Normalized EBITDA,1108000000.0,916000000.0,1159000000.0,1315000000.0,1037000000.0,,
Total Unusual Items,606000000.0,,,,-140000000.0,-280000000.0,0.0
Total Unusual Items Excluding Goodwill,606000000.0,,,,-140000000.0,-280000000.0,0.0
Net Income From Continuing Operation Net Minority Interest,930000000.0,876000000.0,609000000.0,701000000.0,402000000.0,,
Reconciled Depreciation,354000000.0,327000000.0,282000000.0,294000000.0,285000000.0,,
Reconciled Cost Of Revenue,5083000000.0,5633000000.0,5309000000.0,5295000000.0,4952000000.0,,
EBITDA,1714000000.0,916000000.0,1159000000.0,1315000000.0,897000000.0,,
EBIT,1360000000.0,589000000.0,877000000.0,1021000000.0,612000000.0,,
Net Interest Income,-86000000.0,-61000000.0,-56000000.0,-54000000.0,-51000000.0,,
Interest Expense,86000000.0,61000000.0,56000000.0,54000000.0,51000000.0,,
Normalized Income,483824175.824176,876000000.0,609000000.0,701000000.0,504067736.185383,,
Net Income From Continuing And Discontinued Operation,930000000.0,876000000.0,609000000.0,701000000.0,402000000.0,,
Total Expenses,5778000000.0,6416000000.0,6062000000.0,6023000000.0,5675000000.0,,
Total Operating Income As Reported,,,,,,665000000.0,930000000.0
Diluted Average Shares,996000000.0,994000000.0,992000000.0,991000000.0,999000000.0,,
Basic Average Shares,990000000.0,987000000.0,986000000.0,988000000.0,992000000.0,,
Diluted EPS,0.93,0.88,0.61,0.71,0.4,,
Basic EPS,0.94,0.89,0.62,0.71,0.41,,
Diluted NI Availto Com Stockholders,930000000.0,876000000.0,609000000.0,701000000.0,402000000.0,,
Net Income Common Stockholders,930000000.0,876000000.0,609000000.0,701000000.0,402000000.0,,
Net Income,930000000.0,876000000.0,609000000.0,701000000.0,402000000.0,,
Minority Interests,-8000000.0,-11000000.0,-8000000.0,-10000000.0,-7000000.0,,
Net Income Including Noncontrolling Interests,938000000.0,887000000.0,617000000.0,711000000.0,409000000.0,,
Net Income Continuous Operations,938000000.0,887000000.0,617000000.0,711000000.0,409000000.0,,
Tax Provision,336000000.0,-359000000.0,204000000.0,256000000.0,152000000.0,,
Pretax Income,1274000000.0,528000000.0,821000000.0,967000000.0,561000000.0,,
Other Income Expense,551000000.0,-381000000.0,-71000000.0,134000000.0,-140000000.0,,
Other Non Operating Income Expenses,-55000000.0,44000000.0,-71000000.0,134000000.0,-140000000.0,,
Special Income Charges,656000000.0,,,,0.0,-280000000.0,0.0
Gain On Sale Of Business,721000000.0,,,,0.0,,
Restructuring And Mergern Acquisition,65000000.0,,,,0.0,,
Gain On Sale Of Security,-50000000.0,,,,-140000000.0,,
Net Non Operating Interest Income Expense,-86000000.0,-61000000.0,-56000000.0,-54000000.0,-51000000.0,,
Interest Expense Non Operating,86000000.0,61000000.0,56000000.0,54000000.0,51000000.0,,
Operating Income,809000000.0,970000000.0,948000000.0,887000000.0,752000000.0,,
Operating Expense,695000000.0,783000000.0,753000000.0,728000000.0,723000000.0,,
Research And Development,133000000.0,147000000.0,146000000.0,161000000.0,146000000.0,,
Selling General And Administration,562000000.0,636000000.0,607000000.0,567000000.0,577000000.0,,
Gross Profit,1504000000.0,1753000000.0,1701000000.0,1615000000.0,1475000000.0,,
Cost Of Revenue,5083000000.0,5633000000.0,5309000000.0,5295000000.0,4952000000.0,,
Total Revenue,6587000000.0,7386000000.0,7010000000.0,6910000000.0,6427000000.0,,
Operating Revenue,6587000000.0,7386000000.0,7010000000.0,6910000000.0,6427000000.0,,
