,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,-1637550.3914,0.0,0.0,0.0,-864315.063398,
Tax Rate For Calcs,0.240816,0.209572,0.23941,0.244157,0.233599,
Normalized EBITDA,785928000.0,575052000.0,704970000.0,659179000.0,610565000.0,
Total Unusual Items,-6800000.0,,,,-3700000.0,
Total Unusual Items Excluding Goodwill,-6800000.0,,,,-3700000.0,
Net Income From Continuing Operation Net Minority Interest,569485000.0,449190000.0,524455000.0,488794000.0,442993000.0,
Reconciled Depreciation,28400000.0,32418000.0,29618000.0,27557000.0,24848000.0,
Reconciled Cost Of Revenue,1059942000.0,947720000.0,972653000.0,935180000.0,806596000.0,
EBITDA,779128000.0,575052000.0,704970000.0,659179000.0,606865000.0,
EBIT,750728000.0,542634000.0,675352000.0,631622000.0,582017000.0,
Net Interest Income,28000000.0,25653000.0,14185000.0,15065000.0,12800000.0,
Interest Expense,600000.0,,,,4000000.0,
Interest Income,28600000.0,,,15065000.0,16800000.0,
Normalized Income,574647449.6086,449190000.0,524455000.0,488794000.0,445828684.936602,
Net Income From Continuing And Discontinued Operation,569485000.0,449190000.0,524455000.0,488794000.0,442993000.0,
Total Expenses,1623333000.0,1588419000.0,1521787000.0,1479971000.0,1284813000.0,
Total Operating Income As Reported,729958000.0,542634000.0,675352000.0,631622000.0,569745000.0,
Diluted Average Shares,988258000.0,986808000.0,984966000.0,983997000.0,981282000.0,
Basic Average Shares,978309000.0,977519000.0,976608000.0,975749000.0,973622000.0,
Diluted EPS,0.58,0.46,0.53,0.5,0.45,
Basic EPS,0.58,0.46,0.54,0.5,0.45,
Diluted NI Availto Com Stockholders,569485000.0,449190000.0,524455000.0,488794000.0,442993000.0,
Net Income Common Stockholders,569485000.0,449190000.0,524455000.0,488794000.0,442993000.0,
Net Income,569485000.0,449190000.0,524455000.0,488794000.0,442993000.0,
Net Income Including Noncontrolling Interests,569485000.0,449190000.0,524455000.0,488794000.0,442993000.0,
Net Income Continuous Operations,569485000.0,449190000.0,524455000.0,488794000.0,442993000.0,
Tax Provision,180643000.0,119097000.0,165082000.0,157893000.0,135024000.0,
Pretax Income,750128000.0,568287000.0,689537000.0,646687000.0,578017000.0,
Other Income Expense,-7830000.0,,,,-4528000.0,
Other Non Operating Income Expenses,-1030000.0,,,,-828000.0,
Gain On Sale Of Security,-6800000.0,,,,-3700000.0,
Net Non Operating Interest Income Expense,28000000.0,25653000.0,14185000.0,15065000.0,12800000.0,
Total Other Finance Cost,,-25653000.0,-14185000.0,,,-4854000.0
Interest Expense Non Operating,600000.0,,,,4000000.0,
Interest Income Non Operating,28600000.0,,,15065000.0,16800000.0,
Operating Income,729958000.0,542634000.0,675352000.0,631622000.0,569745000.0,
Operating Expense,563391000.0,640699000.0,549134000.0,544791000.0,478217000.0,
Gross Profit,1293349000.0,1183333000.0,1224486000.0,1176413000.0,1047962000.0,
Cost Of Revenue,1059942000.0,947720000.0,972653000.0,935180000.0,806596000.0,
Total Revenue,2353291000.0,2131053000.0,2197139000.0,2111593000.0,1854558000.0,
Operating Revenue,2353291000.0,2131053000.0,2197139000.0,2111593000.0,1854558000.0,
