,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,21182583.241859,3132931.912923,41435989.256938,33454495.801188,-6390026.714159,,
Tax Rate For Calcs,0.258324,0.041223,0.272605,0.245989,0.266251,,
Normalized EBITDA,7611000000.0,7397000000.0,9464000000.0,19770000000.0,9415000000.0,,
Total Unusual Items,82000000.0,76000000.0,152000000.0,136000000.0,-24000000.0,,
Total Unusual Items Excluding Goodwill,82000000.0,76000000.0,152000000.0,136000000.0,-24000000.0,,
Net Income From Continuing Operation Net Minority Interest,2174000000.0,2168000000.0,3332000000.0,11123000000.0,3375000000.0,,
Reconciled Depreciation,3865000000.0,4187000000.0,4020000000.0,4154000000.0,3849000000.0,,
Reconciled Cost Of Revenue,10885000000.0,10306000000.0,8654000000.0,7576000000.0,8415000000.0,,
EBITDA,7693000000.0,7473000000.0,9616000000.0,19906000000.0,9391000000.0,,
EBIT,3827000000.0,3285000000.0,5596000000.0,15752000000.0,5542000000.0,,
Net Interest Income,-1094000000.0,-1126000000.0,-1128000000.0,-1105000000.0,-1050000000.0,,
Interest Expense,1094000000.0,1126000000.0,1128000000.0,1105000000.0,1050000000.0,,
Normalized Income,2113182583.241859,2095132931.912923,3221435989.256938,11020454495.801188,3392609973.285841,,
Net Income From Continuing And Discontinued Operation,2174000000.0,2168000000.0,3332000000.0,11123000000.0,3375000000.0,,
Total Expenses,27322000000.0,28824000000.0,25665000000.0,24320000000.0,24228000000.0,,
Total Operating Income As Reported,4135000000.0,3488000000.0,5534000000.0,5992000000.0,5658000000.0,,
Diluted Average Shares,3617000000.0,3636000000.0,3689000000.0,3727000000.0,3784000000.0,,
Basic Average Shares,3576868808.0,3604212627.0,3654514503.0,3697950510.0,3744297368.0,,
Diluted EPS,0.6,0.6,0.9,2.98,0.89,,
Basic EPS,0.607794,0.601518,0.911749,3.007882,0.901371,,
Diluted NI Availto Com Stockholders,2174000000.0,2168000000.0,3332000000.0,11123000000.0,3375000000.0,,
Net Income Common Stockholders,2174000000.0,2168000000.0,3332000000.0,11123000000.0,3375000000.0,,
Net Income,2174000000.0,2168000000.0,3332000000.0,11123000000.0,3375000000.0,,
Minority Interests,147000000.0,97000000.0,83000000.0,79000000.0,79000000.0,,
Net Income Including Noncontrolling Interests,2027000000.0,2070000000.0,3249000000.0,11044000000.0,3296000000.0,,
Net Income Continuous Operations,2027000000.0,2070000000.0,3250000000.0,11044000000.0,3296000000.0,,
Tax Provision,706000000.0,89000000.0,1218000000.0,3603000000.0,1196000000.0,,
Pretax Income,2733000000.0,2159000000.0,4468000000.0,14647000000.0,4492000000.0,,
Other Income Expense,-309000000.0,-203000000.0,62000000.0,9759000000.0,-116000000.0,,
Other Non Operating Income Expenses,,,,9652000000.0,102000000.0,41000000.0,171000000.0
Earnings From Equity Interest,-391000000.0,-279000000.0,-90000000.0,-29000000.0,-194000000.0,,
Gain On Sale Of Security,82000000.0,76000000.0,152000000.0,136000000.0,-24000000.0,,
Net Non Operating Interest Income Expense,-1094000000.0,-1126000000.0,-1128000000.0,-1105000000.0,-1050000000.0,,
Interest Expense Non Operating,1094000000.0,1126000000.0,1128000000.0,1105000000.0,1050000000.0,,
Operating Income,4135000000.0,3486000000.0,5533000000.0,5993000000.0,5659000000.0,,
Operating Expense,16438000000.0,18519000000.0,17010000000.0,16744000000.0,15813000000.0,,
Other Operating Expenses,10408000000.0,11904000000.0,10795000000.0,10422000000.0,9893000000.0,,
Depreciation Amortization Depletion Income Statement,3866000000.0,4188000000.0,4019000000.0,4154000000.0,3849000000.0,,
Depreciation And Amortization In Income Statement,3866000000.0,4188000000.0,4019000000.0,4154000000.0,3849000000.0,,
Amortization,1533000000.0,1795000000.0,1666000000.0,1805000000.0,1618000000.0,,
Amortization Of Intangibles Income Statement,1533000000.0,1795000000.0,1666000000.0,1805000000.0,1618000000.0,,
Depreciation Income Statement,2333000000.0,2393000000.0,2353000000.0,2349000000.0,2231000000.0,,
Selling General And Administration,2164000000.0,2427000000.0,2196000000.0,2168000000.0,2071000000.0,,
Selling And Marketing Expense,2164000000.0,2427000000.0,2196000000.0,2168000000.0,2071000000.0,,
Gross Profit,20573000000.0,22005000000.0,22543000000.0,22737000000.0,21472000000.0,,
Cost Of Revenue,10884000000.0,10305000000.0,8655000000.0,7576000000.0,8415000000.0,,
Total Revenue,31457000000.0,32310000000.0,31198000000.0,30313000000.0,29887000000.0,,
Operating Revenue,31457000000.0,32310000000.0,31198000000.0,30313000000.0,29887000000.0,,
