,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,230000.0,-800000.0,210000.0,220000.0,-9030000.0,,
Tax Rate For Calcs,0.23,0.2,0.21,0.22,0.21,,
Normalized EBITDA,1110000000.0,966000000.0,920000000.0,817000000.0,1022000000.0,,
Total Unusual Items,1000000.0,-4000000.0,1000000.0,1000000.0,-43000000.0,,
Total Unusual Items Excluding Goodwill,1000000.0,-4000000.0,1000000.0,1000000.0,-43000000.0,,
Net Income From Continuing Operation Net Minority Interest,316000000.0,264000000.0,293000000.0,198000000.0,297000000.0,,
Reconciled Depreciation,423000000.0,405000000.0,392000000.0,370000000.0,363000000.0,,
Reconciled Cost Of Revenue,1737000000.0,1409000000.0,961000000.0,1017000000.0,1754000000.0,,
EBITDA,1111000000.0,962000000.0,921000000.0,818000000.0,979000000.0,,
EBIT,688000000.0,557000000.0,529000000.0,448000000.0,616000000.0,,
Net Interest Income,-279000000.0,-227000000.0,-243000000.0,-195000000.0,-238000000.0,,
Interest Expense,279000000.0,227000000.0,243000000.0,195000000.0,238000000.0,,
Normalized Income,315230000.0,267200000.0,292210000.0,197220000.0,330970000.0,,
Net Income From Continuing And Discontinued Operation,316000000.0,264000000.0,293000000.0,198000000.0,297000000.0,,
Total Expenses,2317000000.0,1963000000.0,1486000000.0,1527000000.0,2271000000.0,,
Total Operating Income As Reported,658000000.0,542000000.0,502000000.0,417000000.0,649000000.0,,
Diluted Average Shares,659393000.0,,656000000.0,654000000.0,653319000.0,,648000000.0
Basic Average Shares,653417000.0,,653000000.0,653000000.0,652161000.0,,648000000.0
Diluted EPS,0.48,,0.45,0.3,0.45,,0.3
Basic EPS,0.48,,0.45,0.3,0.45,,0.3
Diluted NI Availto Com Stockholders,316000000.0,264000000.0,293000000.0,198000000.0,297000000.0,,
Net Income Common Stockholders,316000000.0,264000000.0,293000000.0,198000000.0,297000000.0,,
Net Income,316000000.0,264000000.0,293000000.0,198000000.0,297000000.0,,
Net Income Including Noncontrolling Interests,316000000.0,264000000.0,293000000.0,198000000.0,297000000.0,,
Net Income Continuous Operations,316000000.0,264000000.0,293000000.0,198000000.0,297000000.0,,
Tax Provision,93000000.0,66000000.0,-7000000.0,55000000.0,81000000.0,,
Pretax Income,409000000.0,330000000.0,286000000.0,253000000.0,378000000.0,,
Other Income Expense,30000000.0,15000000.0,27000000.0,31000000.0,-33000000.0,,
Other Non Operating Income Expenses,29000000.0,19000000.0,26000000.0,30000000.0,10000000.0,,
Special Income Charges,0.0,-6000000.0,0.0,0.0,-43000000.0,,
Gain On Sale Of Business,0.0,-6000000.0,0.0,0.0,-43000000.0,,
Gain On Sale Of Security,1000000.0,2000000.0,1000000.0,1000000.0,,2000000.0,
Net Non Operating Interest Income Expense,-279000000.0,-227000000.0,-243000000.0,-195000000.0,-238000000.0,,
Interest Expense Non Operating,279000000.0,227000000.0,243000000.0,195000000.0,238000000.0,,
Operating Income,658000000.0,542000000.0,502000000.0,417000000.0,649000000.0,,
Operating Expense,580000000.0,554000000.0,525000000.0,510000000.0,517000000.0,,
Other Taxes,157000000.0,149000000.0,133000000.0,140000000.0,154000000.0,,
Depreciation Amortization Depletion Income Statement,423000000.0,405000000.0,392000000.0,370000000.0,363000000.0,,
Depreciation And Amortization In Income Statement,423000000.0,405000000.0,392000000.0,370000000.0,363000000.0,,
Gross Profit,1238000000.0,1096000000.0,1027000000.0,927000000.0,1166000000.0,,
Cost Of Revenue,1737000000.0,1409000000.0,961000000.0,1017000000.0,1754000000.0,,
Total Revenue,2975000000.0,2505000000.0,1988000000.0,1944000000.0,2920000000.0,,
Operating Revenue,2975000000.0,2505000000.0,1988000000.0,1944000000.0,2920000000.0,,
