,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,43480968.858131,-57821042.281219,5031216.361679,919418.758256,1674620.390456,,
Tax Rate For Calcs,0.211073,0.239921,0.264801,0.229855,0.209328,,
Normalized EBITDA,1910000000.0,2222000000.0,1846000000.0,1708000000.0,1848000000.0,,
Total Unusual Items,206000000.0,-241000000.0,19000000.0,4000000.0,8000000.0,,
Total Unusual Items Excluding Goodwill,206000000.0,-241000000.0,19000000.0,4000000.0,8000000.0,,
Net Income From Continuing Operation Net Minority Interest,865000000.0,734000000.0,647000000.0,546000000.0,691000000.0,,
Reconciled Depreciation,584000000.0,593000000.0,564000000.0,605000000.0,585000000.0,,
Reconciled Cost Of Revenue,1142000000.0,1186000000.0,1049000000.0,1083000000.0,1228000000.0,,
EBITDA,2116000000.0,1981000000.0,1865000000.0,1712000000.0,1856000000.0,,
EBIT,1532000000.0,1388000000.0,1301000000.0,1107000000.0,1271000000.0,,
Net Interest Income,-376000000.0,-331000000.0,-372000000.0,-350000000.0,-349000000.0,,
Interest Expense,376000000.0,371000000.0,372000000.0,350000000.0,349000000.0,,
Normalized Income,702480968.858131,917178957.718781,633031216.361679,542919418.758256,684674620.390456,,
Net Income From Continuing And Discontinued Operation,865000000.0,734000000.0,647000000.0,546000000.0,691000000.0,,
Total Expenses,1891000000.0,1938000000.0,1814000000.0,1836000000.0,1954000000.0,,
Total Operating Income As Reported,1321000000.0,1048000000.0,1109000000.0,945000000.0,1094000000.0,,
Diluted Average Shares,1226000000.0,,1225000000.0,1224284000.0,1224641000.0,,1223000000.0
Basic Average Shares,1223000000.0,,1222000000.0,1221650000.0,1220661000.0,,1220000000.0
Diluted EPS,0.7,,0.53,0.45,0.56,,0.58
Basic EPS,0.71,,0.53,0.45,0.57,,0.58
Diluted NI Availto Com Stockholders,864000000.0,733000000.0,646000000.0,546000000.0,690000000.0,,
Net Income Common Stockholders,864000000.0,733000000.0,646000000.0,546000000.0,690000000.0,,
Preferred Stock Dividends,1000000.0,1000000.0,1000000.0,,1000000.0,1000000.0,
Net Income,865000000.0,734000000.0,647000000.0,546000000.0,691000000.0,,
Minority Interests,-47000000.0,-39000000.0,-36000000.0,-37000000.0,-38000000.0,,
Net Income Including Noncontrolling Interests,912000000.0,773000000.0,683000000.0,583000000.0,729000000.0,,
Net Income Discontinuous Operations,,,,,,0.0,0.0
Net Income Continuous Operations,912000000.0,773000000.0,683000000.0,583000000.0,729000000.0,,
Tax Provision,244000000.0,244000000.0,246000000.0,174000000.0,193000000.0,,
Pretax Income,1156000000.0,1017000000.0,929000000.0,757000000.0,922000000.0,,
Other Income Expense,393000000.0,88000000.0,192000000.0,162000000.0,177000000.0,,
Other Non Operating Income Expenses,26000000.0,18000000.0,21000000.0,16000000.0,14000000.0,,
Special Income Charges,182000000.0,,,,0.0,149000000.0,0.0
Gain On Sale Of Business,182000000.0,,,,0.0,149000000.0,0.0
Earnings From Equity Interest,161000000.0,311000000.0,152000000.0,142000000.0,155000000.0,,
Gain On Sale Of Security,24000000.0,-29000000.0,19000000.0,4000000.0,8000000.0,,
Net Non Operating Interest Income Expense,-376000000.0,-331000000.0,-372000000.0,-350000000.0,-349000000.0,,
Interest Expense Non Operating,376000000.0,371000000.0,372000000.0,350000000.0,349000000.0,,
Operating Income,1139000000.0,1260000000.0,1109000000.0,945000000.0,1094000000.0,,
Operating Expense,749000000.0,752000000.0,765000000.0,753000000.0,726000000.0,,
Other Operating Expenses,-9000000.0,-24000000.0,14000000.0,13000000.0,-10000000.0,,
Selling General And Administration,193000000.0,191000000.0,168000000.0,168000000.0,194000000.0,,
Gross Profit,1888000000.0,2012000000.0,1874000000.0,1698000000.0,1820000000.0,,
Cost Of Revenue,1142000000.0,1186000000.0,1049000000.0,1083000000.0,1228000000.0,,
Total Revenue,3030000000.0,3198000000.0,2923000000.0,2781000000.0,3048000000.0,,
Operating Revenue,3389000000.0,3108000000.0,2867000000.0,2745000000.0,3110000000.0,,
