,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,-6524363.808667,0.0,-1511160.0,-696990.0,-1469790.0
Tax Rate For Calcs,0.072055,0.081024,0.21,0.21,0.21
Normalized EBITDA,71362000.0,116206000.0,-13343000.0,18502000.0,-36892000.0
Total Unusual Items,-90547000.0,0.0,-7196000.0,-3319000.0,-6999000.0
Total Unusual Items Excluding Goodwill,-90547000.0,0.0,-7196000.0,-3319000.0,-6999000.0
Net Income From Continuing Operation Net Minority Interest,-28886000.0,93798000.0,-37858000.0,-3379000.0,-70144000.0
Reconciled Depreciation,11840000.0,14022000.0,13664000.0,15879000.0,15167000.0
Reconciled Cost Of Revenue,156877000.0,292202000.0,162109000.0,195040000.0,146147000.0
EBITDA,-19185000.0,116206000.0,-20539000.0,15183000.0,-43891000.0
EBIT,-31025000.0,102184000.0,-34203000.0,-696000.0,-59058000.0
Net Interest Income,1807000.0,1232000.0,1399000.0,1455000.0,1864000.0
Interest Expense,104000.0,116000.0,129000.0,117000.0,109000.0
Interest Income,1911000.0,1348000.0,1528000.0,1572000.0,1973000.0
Normalized Income,55136636.191333,93798000.0,-32173160.0,-756990.0,-64614790.0
Net Income From Continuing And Discontinued Operation,-28886000.0,93798000.0,-37858000.0,-3379000.0,-70144000.0
Total Expenses,222554000.0,445246000.0,315113000.0,344374000.0,313981000.0
Total Operating Income As Reported,-31575000.0,100416000.0,-34409000.0,-2929000.0,-61224000.0
Diluted Average Shares,120209712.0,124662298.0,120598219.0,120423439.0,119919163.0
Basic Average Shares,120209712.0,120489548.0,120598219.0,120423439.0,119919163.0
Diluted EPS,-0.24,0.75,-0.31,-0.03,-0.58
Basic EPS,-0.24,0.78,-0.31,-0.03,-0.58
Diluted NI Availto Com Stockholders,-28886000.0,93798000.0,-37858000.0,-3379000.0,-70144000.0
Net Income Common Stockholders,-28886000.0,93798000.0,-37858000.0,-3379000.0,-70144000.0
Net Income,-28886000.0,93798000.0,-37858000.0,-3379000.0,-70144000.0
Net Income Including Noncontrolling Interests,-28886000.0,93798000.0,-37858000.0,-3379000.0,-70144000.0
Net Income Continuous Operations,-28886000.0,93798000.0,-37858000.0,-3379000.0,-70144000.0
Tax Provision,-2243000.0,8270000.0,3526000.0,2566000.0,10977000.0
Pretax Income,-31129000.0,102068000.0,-34332000.0,-813000.0,-59167000.0
Other Income Expense,-91908000.0,420000.0,-8518000.0,-2658000.0,-6806000.0
Other Non Operating Income Expenses,-1361000.0,420000.0,-1322000.0,661000.0,193000.0
Special Income Charges,-90547000.0,0.0,-7196000.0,-3319000.0,-6999000.0
Restructuring And Mergern Acquisition,90547000.0,0.0,7196000.0,3319000.0,6999000.0
Net Non Operating Interest Income Expense,1807000.0,1232000.0,1399000.0,1455000.0,1864000.0
Interest Expense Non Operating,104000.0,116000.0,129000.0,117000.0,109000.0
Interest Income Non Operating,1911000.0,1348000.0,1528000.0,1572000.0,1973000.0
Operating Income,58972000.0,100416000.0,-27213000.0,390000.0,-54225000.0
Operating Expense,65677000.0,153044000.0,153004000.0,149334000.0,167834000.0
Research And Development,64134000.0,59762000.0,61958000.0,59750000.0,77423000.0
Selling General And Administration,1543000.0,93282000.0,91046000.0,89584000.0,90411000.0
Selling And Marketing Expense,1453000.0,65273000.0,61814000.0,61538000.0,61418000.0
General And Administrative Expense,90000.0,28009000.0,29232000.0,28046000.0,28993000.0
Other Gand A,90000.0,28009000.0,29232000.0,28046000.0,28993000.0
Gross Profit,124649000.0,253460000.0,125791000.0,149724000.0,113609000.0
Cost Of Revenue,156877000.0,292202000.0,162109000.0,195040000.0,146147000.0
Total Revenue,281526000.0,545662000.0,287900000.0,344764000.0,259756000.0
Operating Revenue,281526000.0,545662000.0,287900000.0,344764000.0,259756000.0
