,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,-2354400.0,-3169200.0,-336000.0,-94500.0,-6450390.625,
Tax Rate For Calcs,0.216,0.278,0.21,0.063,0.329102,
Normalized EBITDA,176200000.0,244800000.0,247400000.0,236000000.0,243000000.0,
Total Unusual Items,-10900000.0,-11400000.0,-1600000.0,-1500000.0,-19600000.0,
Total Unusual Items Excluding Goodwill,-10900000.0,-11400000.0,-1600000.0,-1500000.0,-19600000.0,
Net Income From Continuing Operation Net Minority Interest,35600000.0,79200000.0,141400000.0,105000000.0,68700000.0,
Reconciled Depreciation,112400000.0,117400000.0,116900000.0,115900000.0,114200000.0,
Reconciled Cost Of Revenue,446200000.0,491000000.0,536000000.0,448300000.0,447600000.0,
EBITDA,165300000.0,233400000.0,245800000.0,234500000.0,223400000.0,
EBIT,52900000.0,116000000.0,128900000.0,118600000.0,109200000.0,
Net Interest Income,-7500000.0,-6300000.0,-6900000.0,-6600000.0,-6800000.0,
Interest Expense,7500000.0,6300000.0,6900000.0,6600000.0,6800000.0,
Normalized Income,44145600.0,87430800.0,142664000.0,106405500.0,81849609.375,
Net Income From Continuing And Discontinued Operation,35600000.0,79200000.0,141400000.0,105000000.0,68700000.0,
Total Expenses,890700000.0,920200000.0,987600000.0,852900000.0,836300000.0,
Total Operating Income As Reported,42100000.0,103800000.0,111000000.0,110600000.0,97300000.0,
Diluted Average Shares,150600000.0,150500000.0,149800000.0,150300000.0,158800000.0,
Basic Average Shares,150300000.0,149500000.0,148600000.0,150000000.0,158500000.0,
Diluted EPS,0.24,0.53,0.94,0.7,0.43,
Basic EPS,0.24,0.53,0.95,0.7,0.43,
Diluted NI Availto Com Stockholders,35600000.0,79200000.0,141400000.0,105000000.0,68700000.0,
Net Income Common Stockholders,35600000.0,79200000.0,141400000.0,105000000.0,68700000.0,
Net Income,35600000.0,79200000.0,141400000.0,105000000.0,68700000.0,
Net Income Including Noncontrolling Interests,35600000.0,79200000.0,141400000.0,105000000.0,68700000.0,
Net Income Continuous Operations,35600000.0,79200000.0,141400000.0,105000000.0,68700000.0,
Tax Provision,9800000.0,30500000.0,-19400000.0,7000000.0,33700000.0,
Pretax Income,45400000.0,109700000.0,122000000.0,112000000.0,102400000.0,
Other Income Expense,-100000.0,800000.0,16300000.0,6500000.0,-7700000.0,
Other Non Operating Income Expenses,10800000.0,12200000.0,17900000.0,8000000.0,11900000.0,
Special Income Charges,-10900000.0,-11400000.0,-1600000.0,-1500000.0,-19600000.0,
Restructuring And Mergern Acquisition,,,,,,1600000.0
Net Non Operating Interest Income Expense,-7500000.0,-6300000.0,-6900000.0,-6600000.0,-6800000.0,
Interest Expense Non Operating,7500000.0,6300000.0,6900000.0,6600000.0,6800000.0,
Operating Income,53000000.0,115200000.0,112600000.0,112100000.0,116900000.0,
Operating Expense,332300000.0,312000000.0,334900000.0,288900000.0,274700000.0,
Depreciation Amortization Depletion Income Statement,200000.0,200000.0,200000.0,200000.0,200000.0,
Depreciation And Amortization In Income Statement,200000.0,200000.0,200000.0,200000.0,200000.0,
Amortization,200000.0,200000.0,200000.0,200000.0,200000.0,
Amortization Of Intangibles Income Statement,200000.0,200000.0,200000.0,200000.0,200000.0,
Research And Development,212400000.0,203400000.0,223100000.0,199400000.0,186500000.0,
Selling General And Administration,119700000.0,108400000.0,111600000.0,89300000.0,88000000.0,
Gross Profit,385300000.0,427200000.0,447500000.0,401000000.0,391600000.0,
Cost Of Revenue,558400000.0,608200000.0,652700000.0,564000000.0,561600000.0,
Total Revenue,943700000.0,1035400000.0,1100200000.0,965000000.0,953200000.0,
Operating Revenue,943700000.0,1035400000.0,1100200000.0,965000000.0,953200000.0,
