,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,,
Tax Rate For Calcs,0.21,0.198533,0.213,0.203,0.207,,
Net Income From Continuing Operation Net Minority Interest,2818000000.0,2951000000.0,2615000000.0,3175000000.0,2567000000.0,,
Reconciled Depreciation,75000000.0,83000000.0,81000000.0,79000000.0,70000000.0,,
EBIT,3636000000.0,3751000000.0,3393000000.0,4051000000.0,3306000000.0,,
Net Interest Income,-70000000.0,-69000000.0,-70000000.0,-69000000.0,-70000000.0,,
Interest Expense,70000000.0,69000000.0,70000000.0,69000000.0,70000000.0,,
Normalized Income,2818000000.0,2951000000.0,2615000000.0,3175000000.0,2567000000.0,,
Net Income From Continuing And Discontinued Operation,2818000000.0,2951000000.0,2615000000.0,3175000000.0,2567000000.0,,
Total Expenses,18614000000.0,19056000000.0,19179000000.0,18013000000.0,17166000000.0,,
Diluted Average Shares,586900000.0,,588200000.0,587800000.0,587700000.0,,587600000.0
Basic Average Shares,585600000.0,,586500000.0,586200000.0,586000000.0,,585600000.0
Diluted EPS,4.8,,4.45,5.4,4.37,,3.97
Basic EPS,4.81,,4.46,5.42,4.38,,3.98
Diluted NI Availto Com Stockholders,2818000000.0,2951000000.0,2615000000.0,3175000000.0,2567000000.0,,
Net Income Common Stockholders,2818000000.0,2951000000.0,2615000000.0,3175000000.0,2567000000.0,,
Preferred Stock Dividends,,,,,,0.0,
Net Income,2818000000.0,2951000000.0,2615000000.0,3175000000.0,2567000000.0,,
Net Income Including Noncontrolling Interests,2818000000.0,2951000000.0,2615000000.0,3175000000.0,2567000000.0,,
Net Income Continuous Operations,2818000000.0,2951000000.0,2615000000.0,3175000000.0,2567000000.0,,
Tax Provision,748000000.0,731000000.0,708000000.0,807000000.0,669000000.0,,
Pretax Income,3566000000.0,3682000000.0,3323000000.0,3982000000.0,3236000000.0,,
Other Income Expense,126000000.0,122000000.0,138000000.0,133000000.0,111000000.0,,
Net Non Operating Interest Income Expense,-70000000.0,-69000000.0,-70000000.0,-69000000.0,-70000000.0,,
Interest Expense Non Operating,70000000.0,69000000.0,70000000.0,69000000.0,70000000.0,,
Total Revenue,22180000000.0,22738000000.0,22502000000.0,21995000000.0,20402000000.0,,
Operating Revenue,22180000000.0,22738000000.0,22502000000.0,21995000000.0,20402000000.0,,
Loss Adjustment Expense,13827000000.0,14379000000.0,14395000000.0,13605000000.0,12804000000.0,,
Net Policyholder Benefits And Claims,13827000000.0,14379000000.0,14395000000.0,13605000000.0,12804000000.0,,
