,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,12000000.0,-420000.0,1680000.0,4830000.0,3780000.0,
Tax Rate For Calcs,0.4,0.21,0.07,0.21,0.21,
Normalized EBITDA,498000000.0,433000000.0,578000000.0,441000000.0,478000000.0,
Total Unusual Items,30000000.0,-2000000.0,24000000.0,23000000.0,18000000.0,
Total Unusual Items Excluding Goodwill,30000000.0,-2000000.0,24000000.0,23000000.0,18000000.0,
Net Income From Continuing Operation Net Minority Interest,224000000.0,142000000.0,281000000.0,174000000.0,213000000.0,
Reconciled Depreciation,223000000.0,215000000.0,211000000.0,209000000.0,211000000.0,
Reconciled Cost Of Revenue,680000000.0,622000000.0,621000000.0,498000000.0,630000000.0,
EBITDA,528000000.0,431000000.0,602000000.0,464000000.0,496000000.0,
EBIT,305000000.0,216000000.0,391000000.0,255000000.0,285000000.0,
Net Interest Income,-142000000.0,-114000000.0,-128000000.0,-124000000.0,-119000000.0,
Interest Expense,142000000.0,114000000.0,128000000.0,124000000.0,119000000.0,
Normalized Income,206000000.0,143580000.0,258680000.0,155830000.0,198780000.0,
Net Income From Continuing And Discontinued Operation,224000000.0,142000000.0,281000000.0,174000000.0,213000000.0,
Total Expenses,935000000.0,867000000.0,861000000.0,738000000.0,871000000.0,
Total Operating Income As Reported,249000000.0,197000000.0,349000000.0,223000000.0,257000000.0,
Diluted Average Shares,258800000.0,258800000.0,257800000.0,257300000.0,257200000.0,
Basic Average Shares,257400000.0,257100000.0,257000000.0,256900000.0,256800000.0,
Diluted EPS,0.87,0.55,1.09,0.68,0.83,
Basic EPS,0.87,0.55,1.09,0.68,0.83,
Diluted NI Availto Com Stockholders,224000000.0,142000000.0,281000000.0,174000000.0,213000000.0,
Net Income Common Stockholders,224000000.0,142000000.0,281000000.0,174000000.0,213000000.0,
Net Income,224000000.0,142000000.0,281000000.0,174000000.0,213000000.0,
Net Income Including Noncontrolling Interests,224000000.0,142000000.0,281000000.0,174000000.0,213000000.0,
Net Income Continuous Operations,224000000.0,142000000.0,281000000.0,174000000.0,213000000.0,
Tax Provision,-61000000.0,-40000000.0,-18000000.0,-43000000.0,-47000000.0,
Pretax Income,163000000.0,102000000.0,263000000.0,131000000.0,166000000.0,
Other Income Expense,56000000.0,19000000.0,42000000.0,32000000.0,28000000.0,
Other Non Operating Income Expenses,4000000.0,2000000.0,,-1000000.0,-3000000.0,5000000.0
Special Income Charges,30000000.0,-2000000.0,24000000.0,23000000.0,18000000.0,
Other Special Charges,-30000000.0,2000000.0,-24000000.0,-23000000.0,-18000000.0,
Earnings From Equity Interest,22000000.0,19000000.0,18000000.0,10000000.0,13000000.0,
Net Non Operating Interest Income Expense,-142000000.0,-114000000.0,-128000000.0,-124000000.0,-119000000.0,
Interest Expense Non Operating,142000000.0,114000000.0,128000000.0,124000000.0,119000000.0,
Operating Income,249000000.0,197000000.0,349000000.0,223000000.0,257000000.0,
Operating Expense,255000000.0,245000000.0,240000000.0,239000000.0,241000000.0,
Other Taxes,32000000.0,30000000.0,29000000.0,31000000.0,30000000.0,
Depreciation Amortization Depletion Income Statement,223000000.0,215000000.0,211000000.0,208000000.0,211000000.0,
Depreciation And Amortization In Income Statement,223000000.0,215000000.0,211000000.0,208000000.0,211000000.0,
Gross Profit,504000000.0,442000000.0,589000000.0,462000000.0,498000000.0,
Cost Of Revenue,680000000.0,622000000.0,621000000.0,499000000.0,630000000.0,
Total Revenue,1184000000.0,1064000000.0,1210000000.0,961000000.0,1128000000.0,
Operating Revenue,1161000000.0,1042000000.0,1187000000.0,938000000.0,1106000000.0,
